"_unit_id","category","category:confidence","image_url"
851520788,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88304/2fc9c033967d4284972d922b1a5479d1.jpg.png"
851520789,"plain",0.6622,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88309/b24cee47ea554895863fa565673c18d1.jpg.png"
851520790,"tribal",0.3398,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88311/e3c6befe5d884e56b7a417176b0b87cb.jpg.png"
851520791,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88348/fce9882eda79439cae16da1a8308fa8d.jpg.png"
851520792,"stripes",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88356/096c1412f29f4224a82711d3b6d20410.jpg.png"
851520793,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88363/f60418572f0f49ebbdcc68ff4a991a83.jpg.png"
851520794,"stripes",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88364/24f75b2b06144a71a823cd624cf65384.jpg.png"
851520795,"plain",0.6634,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88367/7c74a3e1b19f4c228c072bcf300b3b85.jpg.png"
851520796,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88377/eefbce8b45a1480b846d1fb932b943de.jpg.png"
851520797,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88379/25e0df68220e4b9fb59ef002bcc6dc0e.jpg.png"
851520798,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88381/852d8940b8164ae3854abb396d60a9f8.jpg.png"
851520799,"stripes",0.64,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88383/6e831a76d17d4c5d9d6068df8e0bc07f.jpg.png"
851520800,"plain",0.6796,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88390/394109ce701c46bd97607d7402cbd1fe.jpg.png"
851520801,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88393/2ea9343b51604fae9c46fa325eee62ce.jpg.png"
851520802,"geometry",0.6731,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88394/84212420f6ee49278b1c3964cf31e980.jpg.png"
851520803,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88409/e5dd2c69afd84ad2a3bcf57c7e62291e.jpg.png"
851520804,"animal",0.3473,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88413/f66e54e3a6974818b9ca5fbcbb2c2c5e.jpg.png"
851520805,"tribal",0.3431,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88423/d35194c209a6414dbc8a4e0dd09a5faa.jpg.png"
851520806,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88429/add13dba425e4f0ea1524aff5062d8f5.jpg.png"
851520807,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88432/fe584612923f472490d45d9e8ab18899.jpg.png"
851520808,"stripes",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88434/b419ddca7ab146c48458f1f0245f4693.jpg.png"
851520809,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88435/dbc7d578f0f84ceea199754f12d5d510.jpg.png"
851520810,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88436/3b01b17bd7bd4e01bb276be84893c913.jpg.png"
851520811,"geometry",0.6636,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88440/cb1bd8f38828420ab943340bf1f1cc81.jpg.png"
851520812,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88454/edbb70b5421d42e1a216eb7040b95d7d.jpg.png"
851520813,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88461/66f34cd0d0ca4211aa7d24bd5031c2e1.jpg.png"
851520814,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88473/db2fc650b30a4370aeb0742897ded169.jpg.png"
851520815,"geometry",0.6822,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88483/ea78f7b8f31b4265bfe82c241e3860b5.jpg.png"
851520816,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88490/35927c8ae0e14d57ab778e82054a0542.jpg.png"
851520817,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88495/2b30245469b2482eb47447b5fe164e84.jpg.png"
851520818,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88503/29615d0322c240cd87ad045888b9a648.jpg.png"
851520819,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88512/1894ca2cac204394b1cdf7354e624091.jpg.png"
851520820,"geometry",0.3366,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88514/e90173aab84b4841a5fb333a2ad094e9.jpg.png"
851520821,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88537/995c66b9bfcb489c94bd23d58713dbe3.jpg.png"
851520822,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88539/bec97a6effc8426da44947a1ade07bed.jpg.png"
851520823,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88561/bc48aab7c2d44ed1b74b653b51f26b0b.jpg.png"
851520824,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88579/daab47fa149a46a89329a760f7634ecd.jpg.png"
851520825,"scales",0.3353,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88585/c8b5c001647a48ee8893c1057e8413ca.jpg.png"
851520826,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88604/bcbf83737b084021b7ed62f746495b62.jpg.png"
851520827,"plain",0.6634,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88604/bcbf83737b084021b7ed62f746495b62.jpg.png"
851520828,"geometry",0.6535,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88624/88ce853e6f9d452eafce4ba61e833ed6.jpg.png"
851520829,"floral",0.3465,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88630/51626329638549c6ae9263ba81c44f5c.jpg.png"
851520830,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88637/e7cb2732d7534a48bf312bb12383fa1b.jpg.png"
851520831,"floral",0.6714,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88654/c1d6688bd2af40c5bd6e3de6e55ea877.jpg.png"
851520832,"plain",0.6733,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88657/ffccd4049731468eb0d2c69c8a6fcbe4.jpg.png"
851520833,"polka dot",0.6569,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88659/3056768afb5c4975a5ead8fd8726d73f.jpg.png"
851520834,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88665/6e4a94df2f064a79a552206286204087.jpg.png"
851520835,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88676/52fe2e9880bd43e480a6db2032af10e5.jpg.png"
851520836,"polka dot",0.3376,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88677/5271b37f363348b78c2df95138386a3e.jpg.png"
851520837,"tribal",0.3558,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88689/c6998677b99040f48d0bc1062a692de6.jpg.png"
851520838,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88690/806937de2fff4c41817a1324975c8b5a.jpg.png"
851520839,"geometry",0.6796,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88692/c154dd68371449b299248c22d79ebab8.jpg.png"
851520840,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88701/8e92a2f52ea14b78bf4992869dcbf9ea.jpg.png"
851520841,"stripes",0.6965,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88716/27019e201ebb43169d5f49b380ceb53d.jpg.png"
851520842,"plain",0.6667,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88724/dc2140261e474d5786969942fcf185d1.jpg.png"
851520843,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88736/4cc1371c0ed74da5a470925e8245576c.jpg.png"
851520844,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88737/3d8ad20b9597454ab673e30b5c906704.jpg.png"
851520845,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88756/61f61b888a6146cf8e8dfb4822f9437e.jpg.png"
851520846,"plain",0.3548,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88758/242370966325420fa6e9b07f87269565.jpg.png"
851520847,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88761/a02451b2e8874bba9842ac25f78f8050.jpg.png"
851520848,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88764/81db183b4ffd4c31a8e343c5ff37f47c.jpg.png"
851520849,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88771/3911097df3a4469eb544e506425d07fd.jpg.png"
851520850,"animal",0.3465,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88772/db4c4e8c3d1d4e8d9853dedcdc9ce6b3.jpg.png"
851520851,"plain",0.5143,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88775/ea526c181401474a8270d549397ab514.jpg.png"
851520852,"tribal",0.6673,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88777/3bec9763a8894817a8f80ff6fe51ae3b.jpg.png"
851520853,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88782/b0aaa35194234423aa911cbdeb29ad65.jpg.png"
851520854,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88787/7ee70e69b42241ec9cb063435da7cbe4.jpg.png"
851520855,"squares",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88790/ed6f5b748f56429887f1692fae63a133.jpg.png"
851520856,"floral",0.3491,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88806/31039f616d0b47e3982bab37c9fd9244.jpg.png"
851520857,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88815/03c0ac6ca37c4e4884db318eabb68ffc.jpg.png"
851520858,"OTHER",0.6433,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88834/882d508e166746769168115725171a7e.jpg.png"
851520859,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88846/c6f2854829324e6eb7a7869707e7eabc.jpg.png"
851520860,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88866/da33105a6cc34adf9cc3fde879fc6d29.jpg.png"
851520861,"floral",0.6571,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88869/8640624ba37a4c48bbe1f55b5552aba4.jpg.png"
851520862,"plain",0.65,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88895/68459eb3737b482ebe15ce095e04fc3d.jpg.png"
851520863,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88912/d16c309dd80f4adf8ececcfa398891d7.jpg.png"
851520864,"animal",0.6598,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88918/4c7e894c2fcd416a8837f4f52d5f189a.jpg.png"
851520865,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88919/a69c8becfb8e448a9dad9fa64ccb6def.jpg.png"
851520866,"squares",0.6519,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88922/f858f961d3264caba51c93bd55c3e4f7.jpg.png"
851520867,"plain",0.6724,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88934/3c425e1a686443a8b984247aeb25a3e6.jpg.png"
851520868,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88950/ce48ecb8545645fb968456736c69a72b.jpg.png"
851520869,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88961/700bf1f2333f4f1fbd948317c7f00b2f.jpg.png"
851520870,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88970/d19c14efcd094d2eab0a6a6dac5b8167.jpg.png"
851520871,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88977/967a9f6e21104d469445caaee38f38bb.jpg.png"
851520872,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88979/dd35cbb2f7ed45ed9d794c6634ae1487.jpg.png"
851520873,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88990/55bdb81f6f4e488996bb739cc259d62d.jpg.png"
851520874,"squares",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/88994/b9e5dbdbd6874b4b88bc8e095f4c66ad.jpg.png"
851520875,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89002/e96f7268ffdb418d86139487b0d1a581.jpg.png"
851520876,"plain",0.6569,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89004/281170310d7b4b408b4971a894a071f0.jpg.png"
851520877,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89053/737e54ecbf244931b420fa07c421a750.jpg.png"
851520879,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89076/b32f662ec693490bbdc816abc3fed928.jpg.png"
851520880,"plain",0.6275,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89116/4c21dbed65f74b6cb44fb8d5946bf904.jpg.png"
851520881,"stripes",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89139/b40ac2417d144f6e989be36fdf0f5673.jpg.png"
851520882,"floral",0.6667,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89145/7ece5d73e70f408b8b98acc7f023f4f6.jpg.png"
851520883,"floral",0.6882,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89147/22429d2c2ad64254a5e602ff48abd985.jpg.png"
851520884,"squares",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89156/94c35ab519d74f54be3b8a7752fd3a18.jpg.png"
851520885,"tribal",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89163/5d1991b27b7d4923b4d73ea3da038df3.jpg.png"
851520886,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89172/9dd5135cce56416cbac89e6c2a3f2368.jpg.png"
851520887,"plain",0.6835,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89178/495a75f55a034abaac8659beacf5f0cf.jpg.png"
851520888,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89188/87af7931570846cdaaf3f6721373770d.jpg.png"
851520889,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89197/15b9d2bd11c541db8abba96d96a25d9b.jpg.png"
851520890,"squares",0.6604,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89211/53b721d3318b431a9c05571f6f7c6498.jpg.png"
851520891,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89219/f89981715fb44090a0e634e0199687d4.jpg.png"
851520892,"stripes",0.6776,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89236/a508ba15616b4c599b7e0fe690e056b4.jpg.png"
851520893,"plain",0.6671,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89238/42ad0bcff31c4c07962e68d8d2170ada.jpg.png"
851520894,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89246/aa9cf91f893a4e3681257a2b25420550.jpg.png"
851520895,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89252/2a92713435074cd2956c7d5447833771.jpg.png"
851520896,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89254/a9af9661ad0a4eadac3eaff2911f7dbe.jpg.png"
851520897,"plain",0.6918,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89258/28edb591c91b47368be336e49976eaac.jpg.png"
851520898,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89267/4cce2ed120fa47e981e8b9a56c3e9266.jpg.png"
851520899,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89272/a428ddb595be435e8465e8c5d0dbcdab.jpg.png"
851520900,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89297/8eb80546632b4df88403c89becb61d65.jpg.png"
851520901,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89298/7660a227ec87497e86af7d3d26e66996.jpg.png"
851520902,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89302/51ca6083c8394297a64ebe51b7d76f52.jpg.png"
851520903,"plain",0.6731,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89304/4794d67389a84ac4b3000cfd30fc43da.jpg.png"
851520904,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89305/965a4bb1c94b4b9581c2479cbd8d998b.jpg.png"
851520905,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89306/caca8e722a6143da89a271e48575a887.jpg.png"
851520906,"plain",0.6689,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89310/6e9fec9eb6f946d095bd6bac695adffd.jpg.png"
851520907,"animal",0.5298,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89313/2e127f45c98b4d07a50a81e1e7148e14.jpg.png"
851520908,"OTHER",0.3548,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89318/c66ba57216844eabb92732960f7c54a6.jpg.png"
851520909,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89338/3199b3991db8428eb239b5c23d79504f.jpg.png"
851520910,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89339/b2e056e56c2347a1b2c6af3dd7351043.jpg.png"
851520911,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89347/ef3fb165e42d49b6bf79d5be83605c96.jpg.png"
851520912,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89352/c24b154b9c4e45d3b1694618cb712794.jpg.png"
851520913,"floral",0.6637,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89355/aea1607b63f642bfa82f17cc5a5f6b94.jpg.png"
851520914,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89357/7643fc94fdd246b5ba54a12a2450ca3e.jpg.png"
851520915,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89363/9f2f8208364e429a9f4808617609d96e.jpg.png"
851520916,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89373/c1c53143a34c4ba180fa7b5922ed4a4e.jpg.png"
851520917,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89375/d0e443afc685445186e4f9a3a1b22fb4.jpg.png"
851520918,"OTHER",0.6792,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89377/b966fc944d7246a48ef7a397007e78ac.jpg.png"
851520919,"plain",0.3408,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89391/489710fe459146d2bdba85cd7277935a.jpg.png"
851520920,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89393/5a846d2ce1d143a1be1726a8cf17ba0b.jpg.png"
851520921,"plain",0.6792,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89403/51bb8eee10f744088ff620029a54bd84.jpg.png"
851520922,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89405/0e0a2256c83441b6b7303b4716fdb430.jpg.png"
851520923,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89407/4088cbbbbb5746259ee73296d69ffe4a.jpg.png"
851520924,"floral",0.6452,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89437/a6f03aa6e0a14698809ed15df04704b2.jpg.png"
851520925,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89449/951c7c38a8d642038cf4f5d4d462cf6a.jpg.png"
851520926,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89453/8fdb86d6e1e5469388a73a0c8315dcdd.jpg.png"
851520927,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89454/5c2160f80f484e0e8ea3670cd049de05.jpg.png"
851520928,"floral",0.6392,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89462/a47c91c5284747018ee574a81ce3a3f4.jpg.png"
851520929,"stripes",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89481/ae62ed8825bc4a3fabc3a1f4ce6ceb92.jpg.png"
851520930,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89489/4ca30fd35d124282bab4c6aea471765f.jpg.png"
851520931,"polka dot",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89491/4248287c833a4da4a24c2a4a754c85d0.jpg.png"
851520932,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89495/1d116ced7a1a44608ebf083f175c53d5.jpg.png"
851520933,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89516/48aed9a9d4c143ef84a2d53abcaf87ab.jpg.png"
851520934,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89523/5fa8977830ce403fb788eb51e60ae586.jpg.png"
851520935,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89526/f0013e10957440a2b977ff24c356d144.jpg.png"
851520936,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89542/f788d84337cf4328aa18d449d590b60a.jpg.png"
851520937,"letter_numb",0.6869,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89548/8c5188a9a1a047ca80a0cca99a091225.jpg.png"
851520938,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89562/1984eaf9d976407db1f3f72d79e67d60.jpg.png"
851520939,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89566/9a03b5ea79024b5792732c889b308370.jpg.png"
851520940,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89569/a4457334d6bf43d681aa5bfe4a6dd9e7.jpg.png"
851520941,"chevron",0.697,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89581/9569ea7e6ee045999b1d308a4a80f5c1.jpg.png"
851520942,"polka dot",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89594/d32eeb737d2141d39fe830c0652a76be.jpg.png"
851520943,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89600/86c7896538e7445180a06728f9824395.jpg.png"
851520944,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89602/f48e2df8696b49199b7e6d76cf5029cb.jpg.png"
851520945,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89605/90a2a84360f5405a9c44e51fca2d2fb0.jpg.png"
851520946,"stripes",0.6615,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89606/63a75d2a150f403e907751cb59b10e4b.jpg.png"
851520947,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89626/0b7e66890e3f4cb8becb35e7d96b895b.jpg.png"
851520948,"floral",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89630/80602f19a3be4c75ba6e2348efc7654c.jpg.png"
851520949,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89633/d6f065161f29488d939d8135befa0ad3.jpg.png"
851520950,"squares",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89642/b6d3f2c742ed414c93167cc6926bd494.jpg.png"
851520951,"floral",0.4964,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89645/e93dfa8e0f734b0a9c3c7a4aebea7cc5.jpg.png"
851520952,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89647/200c4dde7af94e938bbb5e5b02b4c145.jpg.png"
851520953,"floral",0.6796,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89663/df2c2324a91e464da5e134fa16b8cbff.jpg.png"
851520954,"tribal",0.3601,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89671/ca70c46b62854a1a80ff801f1ce56d9d.jpg.png"
851520955,"plain",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89677/6d8b0447d4b948718b93d693b8fdb2dd.jpg.png"
851520956,"stripes",1,"http://s3-eu-west-1.amazonaws.com/we-attributes/dress/89694/699a2b9b2d184171b76d89776b7d376b.jpg.png"
